time_of_day,avg_condition_8,avg_condition_6,avg_condition_10,avg_condition_1,avg_condition_7,avg_condition_12,avg_condition_4,avg_condition_21,avg_condition_20,avg_condition_19,avg_condition_18,avg_condition_17,avg_condition_5,avg_condition_15,avg_condition_9,avg_condition_3,avg_condition_13,avg_condition_22,avg_condition_11,avg_condition_14,avg_condition_16,avg_condition_23,avg_condition_2,avg_control_1,avg_control_21,avg_control_10,avg_control_17,avg_control_30,avg_control_15,avg_control_3,avg_control_27,avg_control_26,avg_control_25,avg_control_24,avg_control_18,avg_control_22,avg_control_20,avg_control_19,avg_control_29,avg_control_23,avg_control_16,avg_control_14,avg_control_13,avg_control_11,avg_control_9,avg_control_8,avg_control_7,avg_control_6,avg_control_5,avg_control_4,avg_control_31,avg_control_12,avg_control_32,avg_control_28,avg_control_2
00:58,54.85,6.47,9.27,5.62,26.20,77.60,182.60,3.93,0.50,10.13,106.67,142.60,206.53,3.13,105.64,243.20,160.06,0.20,67.62,21.07,12.72,89.86,30.00,28.94,187.36,27.80,41.70,35.47,6.07,34.33,0.00,25.35,13.87,175.47,136.71,51.73,7.45,126.63,45.94,15.80,34.35,98.27,1.20,230.53,13.55,123.20,47.92,121.14,1.97,37.59,21.86,9.21,78.11,391.47,175.50
00:59,47.69,9.47,3.33,4.31,52.20,107.67,124.87,0.00,0.17,18.33,134.80,166.33,129.47,10.33,135.64,228.73,204.78,10.80,67.62,38.67,5.45,77.36,12.81,33.69,214.55,48.93,18.00,116.20,41.20,27.11,0.00,27.96,0.00,130.73,94.00,26.60,28.86,197.74,35.53,60.80,23.35,48.20,8.47,80.47,22.85,72.65,105.61,92.72,2.06,55.23,11.89,9.50,47.17,403.41,123.14
01:00,35.00,13.13,0.00,19.81,80.33,46.40,168.93,2.14,0.00,45.53,122.80,216.53,296.00,30.60,140.71,167.73,154.78,0.00,62.56,14.40,6.31,65.27,24.85,19.64,147.00,5.07,14.15,87.73,0.20,41.91,4.93,25.35,16.67,174.13,148.24,46.53,31.86,161.89,92.71,81.73,7.88,110.67,32.00,181.06,55.90,49.70,66.56,86.67,11.33,114.45,9.25,15.12,29.83,414.71,152.32
01:01,23.31,10.00,3.73,147.50,84.27,60.93,101.13,19.71,0.00,34.73,146.33,185.60,68.80,48.07,188.64,96.53,161.78,35.67,40.00,40.00,5.03,71.32,12.93,18.94,162.27,5.53,21.45,129.27,0.00,25.91,13.21,34.43,47.93,222.53,126.53,21.13,21.95,68.21,41.24,31.73,1.47,67.13,2.07,422.41,63.60,80.10,80.72,44.42,1.88,62.18,6.89,20.17,41.42,310.18,169.55
01:02,24.38,13.93,0.00,54.81,86.80,77.60,95.47,0.00,9.72,16.53,124.93,181.73,54.00,32.40,73.07,50.40,54.28,15.80,66.00,47.93,4.83,30.91,16.41,20.36,138.91,9.13,22.90,92.27,12.67,20.98,5.00,40.00,14.60,322.67,174.94,28.67,1.86,56.16,66.53,50.67,16.24,78.13,0.00,82.18,32.45,90.05,52.69,85.00,7.97,30.95,64.97,11.42,38.94,448.88,150.36
01:03,21.31,34.33,15.00,15.50,45.40,132.27,123.93,9.36,0.00,20.00,81.60,107.13,86.73,63.60,90.21,97.80,65.22,0.00,48.50,5.47,14.76,41.91,13.37,17.22,137.55,3.33,37.95,66.53,0.00,5.61,15.64,32.39,35.87,252.87,217.47,29.47,6.68,76.79,56.35,46.07,3.41,46.20,6.40,12.18,34.75,114.35,56.69,122.67,3.48,22.86,63.78,7.54,38.58,423.18,127.50
01:04,55.00,8.73,34.33,79.88,65.13,67.93,69.73,4.71,1.83,13.27,77.00,62.07,42.27,20.00,174.93,112.67,45.78,0.00,77.88,1.67,43.83,43.14,15.00,16.42,126.00,45.60,32.70,37.40,0.00,22.35,8.29,80.26,1.13,231.13,236.71,8.93,0.41,66.21,23.41,22.80,7.12,28.93,8.13,13.06,31.95,92.60,53.61,91.97,8.27,77.95,12.22,9.42,44.00,339.41,127.77
01:05,60.46,35.73,39.27,33.69,109.27,50.73,242.47,0.79,2.39,21.27,36.80,67.73,38.93,8.20,266.00,128.20,71.44,33.47,52.56,0.40,6.14,60.55,17.89,25.50,117.45,8.73,32.35,24.13,0.00,34.30,40.43,76.39,0.00,230.33,187.65,39.33,15.32,77.05,181.71,54.20,6.35,22.47,10.40,26.76,50.70,54.30,62.33,109.28,1.55,100.86,13.36,17.33,42.86,410.65,119.68
01:06,25.31,10.40,2.33,20.69,64.73,56.60,93.13,0.00,10.83,5.13,86.33,38.33,208.93,13.20,203.36,105.47,63.78,14.87,22.44,10.87,1.72,109.41,16.04,25.00,146.64,16.93,16.65,17.27,4.73,27.00,8.29,40.30,0.20,170.07,327.24,32.40,0.55,129.16,48.88,52.20,10.88,57.07,15.13,60.71,68.45,31.20,131.75,109.11,11.21,21.50,10.17,21.67,74.11,406.94,116.50
01:07,70.38,11.53,15.73,17.44,125.93,71.07,98.93,6.64,2.89,5.87,60.73,37.67,100.00,17.60,93.29,121.40,127.00,40.53,24.50,13.60,10.34,90.55,13.52,29.00,199.55,27.80,12.30,43.07,18.87,27.58,6.07,59.00,0.00,178.00,275.06,47.87,7.14,112.37,16.12,61.93,32.71,56.80,16.47,20.71,10.25,83.50,86.08,92.50,19.82,20.95,45.39,29.38,90.36,376.71,206.82
01:08,48.85,0.60,10.33,5.69,143.67,64.53,55.53,0.00,16.89,15.13,64.40,32.53,173.07,32.87,106.93,106.87,34.94,12.60,30.50,29.27,0.21,104.36,10.15,22.53,168.23,11.47,41.80,32.47,38.67,36.51,5.00,42.43,0.00,377.00,265.35,70.40,2.14,115.79,131.24,170.13,39.00,178.93,2.00,5.82,12.90,48.45,72.03,89.17,2.15,8.18,41.42,28.67,108.75,374.59,185.09
01:09,45.69,7.13,10.20,23.75,85.73,151.07,40.47,4.36,7.89,23.47,87.33,64.20,33.40,45.27,167.64,93.20,57.11,19.93,60.94,22.53,9.03,43.59,7.44,33.75,213.82,40.80,18.70,30.27,36.00,25.82,0.00,18.09,11.07,223.47,250.65,99.40,0.41,86.63,151.24,142.60,14.94,76.67,0.00,7.65,20.85,49.80,44.69,91.78,1.55,54.00,72.03,21.71,74.83,427.76,119.91
01:10,57.92,3.20,26.20,7.81,85.67,54.60,82.07,7.64,21.44,6.67,109.20,65.93,66.47,80.07,74.14,75.07,101.94,22.80,34.75,45.13,0.21,72.45,12.67,45.25,229.73,75.20,15.80,23.40,0.00,30.73,0.00,43.13,40.67,298.33,248.24,55.87,1.73,166.26,72.76,98.13,5.65,68.60,50.20,45.35,11.65,40.80,66.39,84.81,2.42,47.95,59.44,6.58,22.08,288.94,99.59
01:11,83.62,4.00,0.00,3.81,110.27,40.07,73.93,2.07,0.00,5.07,141.87,32.53,8.73,61.67,42.50,99.67,78.33,8.73,67.50,39.47,0.52,97.23,30.78,54.19,205.36,89.20,27.90,29.33,25.33,23.16,0.00,113.22,12.13,196.47,281.88,22.60,0.41,156.11,21.53,63.73,22.94,26.87,2.67,77.76,50.45,75.65,46.28,73.81,2.36,21.50,86.44,8.25,14.39,231.41,172.91
01:12,42.69,1.87,0.20,0.00,81.87,43.67,89.00,1.93,5.17,6.40,142.93,32.07,48.20,28.27,92.57,95.33,73.33,0.00,107.06,24.07,0.38,99.77,9.85,39.19,176.05,36.47,12.85,20.53,0.00,16.53,17.64,93.17,0.00,247.20,197.53,78.73,0.41,156.37,15.65,75.40,35.88,105.53,0.00,34.47,48.65,55.25,60.11,36.78,8.42,7.91,30.36,29.62,19.08,168.53,181.50
01:13,94.38,25.60,17.07,0.00,106.47,21.87,93.20,30.29,0.00,6.07,116.13,16.93,44.07,7.60,75.86,61.87,44.78,4.40,199.81,25.73,19.86,66.73,12.41,22.17,215.64,19.93,19.70,29.80,0.00,13.73,13.57,24.78,19.93,191.67,155.76,23.47,3.32,68.74,32.88,114.40,14.76,28.07,18.67,5.82,34.15,91.55,69.36,81.14,1.64,13.18,57.11,22.29,20.47,172.29,193.68
01:14,70.38,13.60,32.87,13.75,66.93,54.80,66.27,12.21,0.17,7.93,94.07,31.60,34.00,2.67,86.14,71.53,100.72,10.00,85.25,26.33,6.86,103.86,42.30,57.69,282.23,23.47,15.05,74.60,1.40,6.38,0.00,32.17,28.53,222.07,162.41,34.13,3.73,22.47,38.47,66.80,4.53,20.13,33.93,2.82,14.75,80.95,100.78,73.11,1.55,35.59,28.72,25.33,27.56,150.12,145.05
01:15,75.23,4.87,2.27,15.81,113.73,65.27,37.67,2.14,0.00,32.07,118.13,26.47,86.00,2.40,202.50,86.67,202.22,31.67,75.00,34.47,5.34,101.95,21.78,53.61,207.59,15.87,22.20,87.53,0.00,5.56,1.43,20.13,0.60,229.20,137.88,87.87,22.68,63.16,65.06,127.13,4.53,24.27,27.80,5.18,19.80,42.20,83.67,65.11,14.42,59.36,28.78,36.21,26.89,170.47,126.68
01:16,128.15,0.33,24.87,0.56,60.80,48.87,31.07,23.71,5.17,36.93,95.13,37.20,67.80,61.20,201.71,139.00,105.67,20.53,133.12,29.27,0.48,97.68,14.74,29.17,167.05,67.00,14.15,73.47,0.27,3.13,15.14,9.70,19.73,197.53,202.18,173.93,8.18,43.21,47.18,135.13,29.94,59.20,6.80,16.06,17.60,97.60,65.44,95.64,1.55,22.68,7.97,33.54,26.64,269.53,144.27
01:17,54.38,5.53,13.20,10.75,73.93,60.40,51.67,18.50,3.06,40.00,72.60,64.60,86.47,94.27,68.79,152.13,52.78,23.07,107.25,51.47,0.59,63.82,12.70,29.50,139.09,59.00,18.55,63.53,39.67,12.71,20.57,3.00,3.07,539.27,181.12,119.80,27.09,44.53,5.53,76.20,5.59,130.00,8.07,18.35,14.90,118.90,44.36,97.83,1.73,26.18,15.25,19.58,24.42,178.82,204.41
01:18,49.00,0.20,12.00,4.94,71.80,69.20,180.53,4.14,1.94,15.47,92.73,90.87,76.93,34.67,79.21,186.07,102.28,3.80,158.88,32.67,6.52,62.05,10.15,41.67,163.41,12.00,24.80,61.07,10.60,15.98,11.14,39.57,0.33,339.00,205.76,66.40,54.77,82.42,16.41,103.87,11.71,134.53,1.00,77.06,8.85,97.95,91.94,64.33,1.55,37.82,12.25,15.75,32.94,233.12,95.95
01:19,83.46,3.20,11.47,1.31,48.20,72.20,63.93,3.50,0.00,37.80,89.67,74.73,61.67,39.60,59.21,152.07,86.06,21.60,107.69,43.60,0.90,40.45,17.30,56.50,167.82,28.07,29.95,33.33,68.73,18.47,0.00,25.13,7.53,311.87,236.76,8.13,2.14,47.58,1.47,107.00,19.65,65.53,6.93,32.76,14.40,75.05,85.75,65.28,5.15,25.59,5.00,24.46,16.08,135.88,120.23
01:20,63.54,7.40,39.07,0.50,80.20,26.27,41.60,18.93,0.94,63.20,51.93,29.33,6.73,23.87,81.14,229.73,18.56,12.60,189.12,50.53,2.66,44.18,9.89,56.81,186.23,8.40,21.20,102.40,10.27,20.42,0.00,51.22,1.40,188.20,199.53,5.93,13.00,48.47,4.41,75.80,35.71,39.53,1.20,69.65,13.25,44.50,57.06,69.19,4.12,28.50,40.36,26.50,35.92,363.47,152.82
01:21,130.85,5.33,82.87,0.19,56.47,21.53,31.67,0.00,0.00,36.67,82.13,21.13,17.80,24.60,42.93,123.80,4.89,32.87,152.31,37.80,0.10,54.27,13.44,64.47,260.23,4.47,37.40,108.13,0.00,9.42,0.21,28.39,21.67,64.33,224.59,18.67,8.77,104.37,16.06,92.67,5.24,54.67,0.00,71.12,9.05,76.45,64.28,39.56,1.55,103.14,49.14,38.25,19.81,288.82,122.55
01:22,166.31,10.00,13.13,0.31,123.67,73.93,37.60,0.00,5.17,25.87,126.60,89.00,20.00,1.87,25.86,130.40,77.39,86.00,69.88,6.07,3.00,36.27,30.37,42.28,219.50,22.73,36.10,142.20,17.73,11.87,0.00,21.87,10.27,80.07,279.24,5.00,0.41,93.95,8.65,123.53,1.47,103.27,0.60,99.88,16.80,81.25,53.25,73.06,4.03,98.00,23.28,39.75,21.83,170.47,111.86
01:23,157.62,1.07,6.07,4.75,93.13,51.80,99.27,0.00,2.00,9.13,64.13,67.87,54.07,7.73,79.21,171.00,90.11,54.13,114.25,11.40,6.69,37.18,24.67,31.69,271.95,52.20,16.10,56.20,0.00,51.71,28.07,46.39,0.00,95.40,268.47,5.73,1.05,86.26,4.12,135.73,17.24,51.13,11.73,77.41,34.95,26.45,49.08,34.89,1.55,32.68,40.94,59.88,15.86,156.82,88.55
01:24,184.62,0.80,30.47,10.19,111.47,34.60,130.87,6.71,0.00,4.40,112.07,82.53,14.20,12.67,32.71,204.27,12.83,81.60,133.50,29.27,18.59,58.50,16.48,16.86,290.68,16.87,24.70,26.33,0.00,23.38,42.14,79.13,1.20,128.87,413.18,10.93,9.09,92.26,13.24,79.80,3.59,19.40,16.20,87.71,37.90,38.70,56.72,61.44,1.97,91.55,28.64,20.00,36.19,303.41,72.45
01:25,216.15,8.87,22.07,16.50,20.47,16.47,75.80,8.86,4.78,1.13,158.53,73.60,18.33,38.93,110.14,109.07,79.83,94.87,61.69,29.27,35.93,59.09,13.07,53.56,205.86,25.60,36.00,11.47,4.73,3.13,4.29,52.35,52.20,53.00,338.18,9.07,22.77,47.58,28.65,76.53,30.71,98.40,30.07,14.06,46.40,66.20,48.53,110.83,1.97,53.64,20.17,6.12,38.36,161.29,50.82
01:26,222.85,0.00,3.20,0.00,34.00,28.00,109.53,5.64,7.28,0.80,95.53,65.13,15.60,68.87,182.29,191.73,70.72,15.80,67.12,29.60,4.21,91.09,12.85,19.31,127.23,37.60,15.75,1.87,0.20,23.51,50.14,53.30,7.07,156.53,329.24,46.20,0.64,40.63,62.88,59.40,8.65,173.27,7.40,7.82,88.30,27.85,38.44,52.89,1.64,85.50,37.42,6.00,12.94,110.88,31.14
01:27,145.69,0.00,1.07,2.19,80.53,64.80,94.13,6.93,3.06,1.80,77.07,26.67,27.47,51.27,118.14,155.27,43.83,11.33,141.62,27.67,0.21,44.32,25.15,14.72,165.32,33.33,28.60,72.53,1.60,0.00,73.14,48.61,57.00,208.67,230.71,48.00,10.36,49.11,59.18,23.33,35.00,185.07,69.67,23.41,70.20,31.75,86.17,72.28,1.70,37.18,63.72,13.75,14.42,104.41,63.82
01:28,111.69,11.33,5.47,9.62,59.27,63.33,71.80,3.43,4.39,6.20,110.40,12.53,16.27,74.67,70.07,141.87,78.83,12.00,140.38,27.27,1.03,77.18,21.33,31.25,130.86,62.67,30.35,19.73,6.07,0.16,93.21,65.39,0.00,216.60,292.82,18.00,10.95,58.00,41.88,7.47,15.76,122.87,63.60,0.18,41.50,28.05,30.44,25.31,1.70,18.14,78.22,22.83,20.78,92.35,74.05
01:29,108.31,38.67,12.67,85.25,53.53,29.20,124.47,0.36,0.56,0.00,80.87,31.13,37.87,62.67,34.93,72.40,102.50,30.93,154.69,9.87,3.83,65.36,14.89,20.64,97.32,27.73,25.05,25.53,2.13,0.40,76.29,42.30,0.60,164.80,265.94,16.60,26.64,68.68,37.47,24.07,4.35,94.60,59.47,7.71,18.40,28.00,57.22,18.47,1.61,19.55,91.11,3.62,48.00,28.06,76.36
01:30,75.92,25.00,5.47,57.19,102.60,59.00,122.67,5.43,2.89,0.20,70.00,26.67,14.53,66.47,12.21,78.73,84.50,13.53,163.06,2.13,4.69,32.59,42.41,25.14,103.27,19.87,18.40,14.53,0.40,0.69,48.64,42.48,0.00,135.27,261.35,11.20,16.68,71.21,86.59,43.20,1.76,66.00,24.33,52.18,10.50,24.95,84.22,33.25,1.70,2.50,62.11,5.42,24.94,42.59,84.73
01:31,83.69,4.13,13.87,16.56,62.73,10.53,90.87,6.71,6.17,0.00,118.80,14.93,10.67,22.73,39.29,75.93,74.17,33.80,214.56,8.53,0.38,50.86,63.59,19.78,111.55,14.53,12.30,12.87,3.73,15.84,17.50,46.26,2.00,223.67,237.71,12.47,6.86,65.11,56.47,31.93,11.12,63.53,21.87,34.35,10.40,43.65,89.75,23.83,1.61,8.50,51.22,11.08,64.92,82.59,60.82
01:32,139.54,53.07,15.20,77.56,30.00,13.93,64.80,2.79,8.78,0.20,66.80,16.40,33.60,35.27,84.71,141.93,96.11,8.20,120.06,23.87,0.52,44.68,44.37,12.22,126.05,34.73,29.15,23.67,0.00,0.98,0.00,50.96,37.07,153.33,134.53,25.40,0.41,55.63,42.00,25.47,8.06,145.87,5.60,42.35,14.20,35.25,49.72,20.50,1.70,5.82,44.75,7.21,36.47,48.88,120.64
01:33,50.00,54.73,10.27,106.50,21.53,9.53,91.00,0.64,0.00,13.80,101.07,13.07,87.33,24.07,95.29,201.47,174.94,30.67,159.25,29.73,1.00,32.23,27.07,11.78,196.95,16.73,16.65,47.13,0.00,2.78,0.00,29.09,0.00,142.60,86.76,21.13,4.27,55.74,1.24,46.87,3.35,114.93,24.60,95.47,18.35,48.85,25.44,29.78,8.64,74.91,40.00,7.83,38.78,57.94,141.91
01:34,70.92,7.07,0.00,37.00,101.33,18.93,83.33,0.79,0.00,23.60,66.73,14.40,30.60,6.53,73.86,168.47,98.56,70.87,190.12,37.33,0.21,86.23,28.11,10.72,112.95,11.47,33.45,17.73,2.73,0.69,25.79,22.00,11.07,164.93,68.06,24.93,0.41,72.58,26.41,61.27,15.24,30.60,8.13,35.29,19.20,36.00,27.81,79.64,11.27,57.32,18.31,19.00,14.17,65.18,88.64
01:35,60.31,24.07,9.13,35.38,57.20,52.80,80.80,6.21,0.00,8.53,57.20,22.40,12.13,41.33,37.50,179.20,86.50,52.47,144.94,17.87,5.86,33.64,50.78,28.11,160.14,25.07,15.75,55.07,7.13,7.40,17.29,18.09,7.73,167.47,134.59,45.40,0.41,63.47,21.94,38.93,23.47,26.27,13.20,17.76,8.25,53.10,186.58,72.67,1.97,80.82,41.36,16.08,30.25,52.41,75.09
01:36,70.00,77.20,50.00,39.12,40.13,35.80,92.93,17.21,0.00,1.20,63.13,52.60,18.33,20.60,11.57,172.40,49.83,20.87,115.44,6.33,0.38,22.05,56.52,18.61,175.86,84.20,17.05,19.73,0.27,20.36,5.21,17.70,0.00,186.67,124.65,26.20,0.41,43.26,31.35,25.20,20.12,8.80,8.47,78.53,5.05,46.35,156.28,69.19,1.61,106.36,41.56,3.54,28.94,150.94,90.45
01:37,74.62,35.40,0.00,0.00,96.80,21.47,120.47,3.50,1.33,23.00,111.53,38.80,18.13,13.20,26.14,125.53,83.11,34.20,117.00,1.20,28.97,34.59,59.59,31.03,135.73,186.60,11.70,14.20,0.00,12.78,7.64,10.17,31.80,229.20,109.35,49.93,0.91,106.00,1.82,4.27,26.00,68.27,22.80,69.76,6.50,39.40,40.25,53.28,1.70,76.41,21.83,12.33,56.69,47.41,123.50
01:38,76.31,17.40,6.60,11.69,45.80,26.93,45.80,6.21,1.56,0.00,91.20,26.53,14.13,1.27,16.50,87.13,41.28,69.67,182.12,6.47,3.21,37.82,36.93,24.81,150.59,147.60,13.20,4.53,0.00,3.69,0.00,26.17,34.13,337.53,35.71,28.40,6.73,194.47,9.12,8.13,39.76,27.20,17.47,26.65,20.40,84.60,76.58,32.00,1.70,205.36,73.25,13.92,48.25,48.29,117.55
01:39,16.15,36.13,11.27,0.00,74.80,43.20,129.20,6.50,5.56,14.40,57.47,15.67,28.13,4.60,13.71,93.07,67.06,34.93,85.62,0.60,0.21,26.73,33.70,26.44,161.27,75.93,18.60,35.27,7.47,2.22,0.00,20.48,35.80,133.27,53.24,36.27,8.05,150.42,6.76,22.07,12.41,26.67,28.27,11.00,12.15,50.25,25.19,58.39,1.64,188.50,46.33,14.42,45.33,51.24,104.55
01:40,96.46,13.47,27.20,0.00,103.00,27.20,92.47,7.64,2.61,34.67,46.60,14.33,9.73,9.60,11.36,131.73,75.17,30.33,72.62,3.13,9.86,30.32,43.81,23.36,211.73,65.87,21.85,17.80,0.00,2.89,9.57,15.43,8.80,149.40,51.41,20.87,6.73,115.79,27.24,1.47,5.59,85.13,50.00,57.88,7.65,41.45,74.53,51.14,1.73,93.64,24.08,4.04,55.33,35.71,113.77
01:41,165.54,0.00,25.07,0.00,72.73,46.20,120.13,16.00,0.00,4.13,45.67,3.40,14.93,13.33,53.29,130.00,47.61,56.07,82.56,0.73,0.21,26.95,21.96,63.92,177.32,128.80,20.15,31.60,29.53,2.27,14.43,9.30,0.60,189.33,46.41,49.47,7.68,106.95,18.88,18.20,8.71,41.07,28.20,21.18,8.35,47.70,38.69,86.28,1.58,30.09,79.61,8.71,77.97,58.65,111.59
01:42,183.92,11.87,8.87,0.00,328.53,26.27,128.07,10.57,1.44,16.13,80.20,18.87,21.00,9.53,77.57,85.87,66.00,23.00,59.62,3.13,0.21,52.14,82.00,46.94,140.27,8.20,15.45,25.20,27.60,9.73,0.00,16.17,12.27,136.80,129.24,55.27,4.64,71.95,21.88,14.00,1.59,36.00,11.67,22.24,22.65,63.95,58.89,62.11,1.58,34.86,34.53,22.08,36.25,37.71,101.77
01:43,208.08,6.20,1.67,0.00,123.60,7.40,100.80,9.36,2.00,0.20,76.40,7.93,35.07,23.53,80.14,93.00,115.17,79.07,50.50,0.53,0.31,58.05,62.59,36.94,185.50,55.73,12.00,15.47,20.27,15.00,0.00,15.48,1.20,19.73,65.18,28.67,6.73,99.95,19.35,54.80,1.59,31.80,4.00,13.71,12.55,66.65,117.22,46.92,5.52,31.55,27.47,2.04,45.17,40.41,108.45
01:44,171.38,7.33,12.80,0.00,33.93,13.53,151.93,10.64,0.00,1.73,106.93,7.33,32.53,3.33,68.71,78.80,75.44,34.73,39.88,0.20,0.41,79.41,29.85,31.89,218.41,104.07,15.50,24.67,0.00,15.00,7.00,33.39,0.93,68.40,39.47,44.07,0.77,67.47,36.76,50.07,7.12,83.73,9.47,16.53,5.15,83.35,61.72,66.44,10.61,28.82,52.92,4.96,83.31,36.59,110.09
01:45,92.46,3.60,5.40,37.19,147.60,24.00,125.60,4.36,0.78,0.80,116.93,5.67,63.33,24.07,150.29,160.80,73.06,30.87,52.56,0.93,0.21,64.05,8.63,66.86,190.68,55.53,30.65,17.93,17.53,8.04,9.57,25.48,0.00,110.27,39.65,90.73,33.68,97.89,7.47,46.87,29.00,44.80,27.40,45.59,8.20,57.30,219.28,65.53,4.55,48.91,41.44,0.58,41.78,69.65,108.68
01:46,100.77,2.40,3.13,20.50,75.07,29.60,99.13,0.86,0.89,8.93,100.93,25.40,86.80,51.80,113.57,170.00,47.17,24.33,53.81,0.60,0.41,28.45,7.56,93.28,240.05,26.67,48.35,34.13,1.07,7.02,0.00,51.09,0.00,126.40,35.76,39.60,15.36,54.68,7.18,26.27,9.06,135.80,33.73,49.41,17.95,55.10,143.72,52.44,9.48,87.09,13.47,9.46,30.83,26.88,115.77
01:47,73.08,0.20,18.53,12.31,81.33,44.73,111.13,4.71,2.50,29.73,98.40,11.27,60.40,56.20,86.14,152.27,102.72,69.60,36.94,0.00,0.21,63.59,11.56,102.97,231.59,5.47,72.65,26.33,27.87,2.42,0.00,59.78,9.20,165.27,65.94,46.67,8.77,35.95,29.18,34.73,38.06,70.40,37.73,106.12,31.85,110.10,98.89,66.72,8.45,55.77,9.64,7.58,33.75,138.29,62.50
01:48,90.85,15.53,20.13,2.56,44.33,74.67,133.20,3.29,0.67,3.67,135.87,38.80,34.67,15.87,114.29,170.20,81.44,73.13,41.62,0.00,8.03,85.64,14.74,25.00,225.18,3.53,74.30,10.40,12.67,10.73,0.00,69.87,23.13,205.20,42.82,42.07,10.50,102.63,10.06,6.87,31.47,131.80,13.13,76.18,83.50,59.55,68.72,68.17,1.58,81.14,23.42,6.21,27.08,86.76,79.09
01:49,85.62,3.60,2.87,1.69,93.40,59.87,161.87,0.36,0.56,14.87,68.27,35.47,60.53,3.27,68.93,87.07,160.89,17.40,30.50,13.60,0.41,104.32,21.96,20.00,186.14,1.60,62.80,15.47,5.73,1.73,13.14,41.70,0.00,179.87,112.06,34.13,0.41,141.47,6.18,1.93,17.24,72.40,41.07,92.35,107.20,94.00,58.86,66.44,10.91,72.27,25.25,16.12,47.06,131.12,25.64
01:50,160.08,0.00,19.20,2.19,103.20,19.33,108.80,8.57,8.17,0.00,115.73,27.27,128.40,1.00,64.64,74.93,113.22,38.20,33.38,15.93,0.21,96.86,15.33,24.58,144.55,7.67,92.80,65.73,4.93,0.00,10.57,45.96,25.00,144.07,123.47,29.47,9.36,174.00,20.35,24.07,7.12,82.93,23.60,39.59,106.60,100.15,98.47,52.78,23.88,101.00,7.86,16.79,45.14,129.65,100.05
01:51,76.15,6.47,5.53,10.19,74.53,44.47,83.33,6.79,10.83,0.00,49.73,10.40,68.07,24.60,63.07,65.67,83.39,98.53,44.75,42.73,0.21,80.95,11.44,25.14,163.68,0.20,48.25,18.27,31.67,1.11,21.14,33.65,0.93,161.87,96.65,7.47,0.82,129.74,14.94,21.67,39.71,63.80,8.47,36.65,72.10,70.05,77.86,50.44,13.67,31.09,11.94,14.00,42.78,142.18,100.36
01:52,100.46,12.60,7.87,0.50,70.20,73.07,105.33,29.14,0.00,8.40,61.80,43.47,70.07,14.00,22.43,76.73,55.33,86.07,86.06,24.87,1.03,51.45,16.67,18.39,182.41,5.47,29.60,25.07,14.60,0.42,0.00,28.00,2.67,223.73,147.18,20.13,29.36,113.47,21.71,10.67,10.41,103.13,1.27,110.41,30.55,39.80,78.92,56.78,12.85,15.68,5.11,9.00,18.25,63.65,80.64
01:53,29.69,16.00,18.87,0.75,55.67,151.53,131.40,0.36,14.39,24.60,49.40,73.53,73.13,8.87,17.57,102.80,110.06,86.07,30.44,10.67,0.21,24.64,20.78,21.19,173.86,12.40,26.50,3.00,15.60,7.16,0.00,10.91,35.60,153.53,97.47,14.87,41.64,162.21,18.65,0.27,38.00,48.67,34.93,26.65,63.00,48.35,75.64,86.28,1.64,51.73,7.31,11.04,50.64,67.47,136.64
01:54,49.54,20.53,48.07,20.81,49.93,149.73,85.60,0.43,6.33,3.40,24.47,51.33,63.33,4.60,57.79,78.00,98.89,112.47,34.44,7.13,11.93,44.45,10.70,12.14,173.50,0.60,39.15,2.20,0.47,6.98,0.00,31.04,54.13,144.33,60.65,40.07,4.55,88.68,16.41,22.73,2.12,11.87,16.00,76.06,56.75,27.95,74.42,74.31,1.64,22.09,92.28,18.42,25.89,28.18,101.32
01:55,12.15,11.07,29.47,8.69,47.93,178.53,123.07,1.00,18.06,12.00,37.00,11.60,54.60,14.60,31.86,68.00,69.17,130.27,39.81,28.53,3.45,109.45,7.15,17.39,232.05,12.20,29.60,23.47,0.80,3.22,16.21,17.87,21.40,256.53,48.53,47.07,2.50,106.95,22.47,0.47,5.65,31.20,24.33,68.65,25.65,83.15,80.72,75.69,1.64,51.23,53.39,16.21,24.86,31.88,68.36
01:56,32.31,20.27,38.20,20.50,49.53,72.13,105.93,12.00,17.50,1.80,51.27,14.60,64.20,4.40,18.50,67.20,87.78,108.33,46.12,41.67,1.93,153.14,7.59,25.67,258.32,0.73,33.50,18.47,2.47,5.76,1.07,12.17,8.33,251.80,67.06,16.87,0.55,178.05,79.94,1.80,2.59,67.67,24.73,26.00,22.95,116.70,90.03,57.33,1.73,30.36,20.44,16.42,30.42,27.29,62.32
01:57,32.69,24.93,3.53,0.19,18.80,50.07,77.47,3.93,2.44,5.47,54.20,32.47,38.47,20.60,11.00,48.40,93.00,103.53,45.38,23.33,2.41,148.32,15.48,37.36,203.09,12.27,42.80,2.67,0.00,2.02,17.86,42.22,9.27,202.80,24.76,26.13,0.41,174.26,34.12,14.80,6.88,59.87,9.13,22.94,34.25,65.65,84.33,51.31,1.64,59.68,43.06,30.71,44.69,26.41,51.09
